    34.91386       -121.0683    
    34.92306       -121.0496    
    34.93226       -121.0308    
    34.94145       -121.0120    
    34.95065       -120.9933    
    34.95983       -120.9745    
    34.96901       -120.9557    
    34.97820       -120.9370    
    34.98737       -120.9182    
    34.99654       -120.8994    
    35.00571       -120.8806    
    35.01488       -120.8618    
    35.02404       -120.8430    
    35.03320       -120.8242    
    35.04237       -120.8054    
    35.05152       -120.7865    
    35.06067       -120.7677    
    35.06982       -120.7489    
    35.07896       -120.7301    
    35.08811       -120.7112    
    35.09724       -120.6924    
    35.10638       -120.6736    
    35.11552       -120.6547    
    35.12465       -120.6358    
    35.13377       -120.6170    
    35.14290       -120.5981    
    35.15202       -120.5793    
    35.16114       -120.5604    
    35.17025       -120.5415    
    35.17936       -120.5226    
    35.18847       -120.5037    
    35.19757       -120.4848    
    35.20668       -120.4659    
    35.21577       -120.4470    
    35.22487       -120.4281    
    35.23396       -120.4092    
    35.24305       -120.3903    
    35.25214       -120.3714    
    35.26122       -120.3524    
    35.27030       -120.3335    
    35.27938       -120.3146    
    35.28845       -120.2957    
    35.29752       -120.2767    
    35.30659       -120.2578    
    35.31565       -120.2388    
    35.32471       -120.2198    
    35.33377       -120.2009    
    35.34282       -120.1819    
    35.35188       -120.1629    
    35.36092       -120.1440    
    35.36997       -120.1250    
    35.37901       -120.1060    
    35.38805       -120.0870    
    35.39708       -120.0680    
    35.40611       -120.0490    
    35.41515       -120.0300    
    35.42417       -120.0110    
    35.43319       -119.9920    
    35.44221       -119.9729    
    35.45122       -119.9539    
    35.46023       -119.9349    
    35.46925       -119.9159    
    35.47825       -119.8968    
    35.48725       -119.8778    
    35.49625       -119.8587    
    35.50525       -119.8397    
    35.51425       -119.8206    
    35.52324       -119.8015    
    35.53222       -119.7825    
    35.54121       -119.7634    
    35.55019       -119.7443    
    35.55917       -119.7253    
    35.56813       -119.7062    
    35.57711       -119.6871    
    35.58608       -119.6680    
    35.59504       -119.6489    
    35.60401       -119.6298    
    35.61296       -119.6107    
    35.62192       -119.5916    
    35.63087       -119.5724    
    35.63982       -119.5533    
    35.64877       -119.5342    
    35.65770       -119.5150    
    35.66664       -119.4959    
    35.67558       -119.4768    
    35.68451       -119.4576    
    35.69344       -119.4385    
    35.70237       -119.4193    
    35.71128       -119.4001    
    35.72021       -119.3810    
    35.72913       -119.3618    

    34.92924       -121.0795    
    34.93844       -121.0608    
    34.94764       -121.0420    
    34.95683       -121.0233    
    34.96603       -121.0045    
    34.97521       -120.9857    
    34.98440       -120.9669    
    34.99358       -120.9482    
    35.00276       -120.9294    
    35.01194       -120.9106    
    35.02110       -120.8918    
    35.03028       -120.8730    
    35.03945       -120.8542    
    35.04861       -120.8354    
    35.05777       -120.8166    
    35.06693       -120.7977    
    35.07609       -120.7789    
    35.08523       -120.7601    
    35.09438       -120.7412    
    35.10353       -120.7224    
    35.11267       -120.7036    
    35.12181       -120.6847    
    35.13094       -120.6659    
    35.14007       -120.6470    
    35.14920       -120.6281    
    35.15833       -120.6093    
    35.16745       -120.5904    
    35.17657       -120.5715    
    35.18569       -120.5526    
    35.19480       -120.5338    
    35.20391       -120.5149    
    35.21302       -120.4960    
    35.22213       -120.4771    
    35.23123       -120.4582    
    35.24032       -120.4393    
    35.24942       -120.4203    
    35.25851       -120.4014    
    35.26759       -120.3825    
    35.27668       -120.3636    
    35.28576       -120.3446    
    35.29484       -120.3257    
    35.30391       -120.3068    
    35.31298       -120.2878    
    35.32206       -120.2689    
    35.33113       -120.2499    
    35.34019       -120.2310    
    35.34925       -120.2120    
    35.35830       -120.1930    
    35.36735       -120.1740    
    35.37640       -120.1551    
    35.38546       -120.1361    
    35.39450       -120.1171    
    35.40354       -120.0981    
    35.41257       -120.0791    
    35.42161       -120.0601    
    35.43064       -120.0411    
    35.43966       -120.0221    
    35.44869       -120.0031    
    35.45771       -119.9840    
    35.46672       -119.9650    
    35.47574       -119.9460    
    35.48476       -119.9269    
    35.49377       -119.9079    
    35.50277       -119.8888    
    35.51177       -119.8698    
    35.52076       -119.8507    
    35.52977       -119.8317    
    35.53876       -119.8126    
    35.54775       -119.7935    
    35.55673       -119.7744    
    35.56572       -119.7554    
    35.57470       -119.7363    
    35.58367       -119.7172    
    35.59265       -119.6981    
    35.60162       -119.6790    
    35.61057       -119.6599    
    35.61954       -119.6408    
    35.62851       -119.6217    
    35.63746       -119.6026    
    35.64642       -119.5834    
    35.65536       -119.5643    
    35.66431       -119.5452    
    35.67326       -119.5261    
    35.68219       -119.5069    
    35.69113       -119.4878    
    35.70007       -119.4686    
    35.70900       -119.4495    
    35.71793       -119.4303    
    35.72686       -119.4111    
    35.73577       -119.3920    
    35.74469       -119.3728    

    34.94461       -121.0908    
    34.95382       -121.0720    
    34.96302       -121.0532    
    34.97221       -121.0345    
    34.98141       -121.0157    
    34.99060       -120.9969    
    34.99978       -120.9781    
    35.00897       -120.9594    
    35.01815       -120.9406    
    35.02733       -120.9218    
    35.03651       -120.9030    
    35.04568       -120.8842    
    35.05484       -120.8654    
    35.06401       -120.8466    
    35.07317       -120.8277    
    35.08233       -120.8089    
    35.09149       -120.7901    
    35.10064       -120.7713    
    35.10979       -120.7524    
    35.11894       -120.7336    
    35.12808       -120.7147    
    35.13723       -120.6959    
    35.14636       -120.6770    
    35.15549       -120.6582    
    35.16462       -120.6393    
    35.17376       -120.6204    
    35.18287       -120.6016    
