    36.85205       -122.1344    
    36.85639       -122.1246    
    36.86074       -122.1148    
    36.86510       -122.1050    
    36.86945       -122.0952    
    36.87381       -122.0854    
    36.87815       -122.0755    
    36.88251       -122.0657    
    36.88685       -122.0559    
    36.89120       -122.0461    
    36.89555       -122.0362    
    36.89989       -122.0264    
    36.90424       -122.0166    
    36.90859       -122.0067    
    36.91293       -121.9969    
    36.91727       -121.9871    
    36.92161       -121.9773    
    36.92596       -121.9674    
    36.93030       -121.9576    
    36.93463       -121.9478    
    36.93897       -121.9379    
    36.94331       -121.9281    
    36.94765       -121.9182    
    36.95198       -121.9084    
    36.95632       -121.8986    
    36.96065       -121.8887    
    36.96498       -121.8789    
    36.96931       -121.8690    
    36.97365       -121.8592    
    36.97798       -121.8493    
    36.98231       -121.8395    
    36.98664       -121.8296    
    36.99096       -121.8198    
    36.99529       -121.8099    
    36.99962       -121.8001    
    37.00394       -121.7902    
    37.00827       -121.7804    
    37.01259       -121.7705    
    37.01691       -121.7607    
    37.02124       -121.7508    
    37.02556       -121.7409    
    37.02988       -121.7311    
    37.03421       -121.7212    
    37.03852       -121.7113    
    37.04284       -121.7015    
    37.04715       -121.6916    
    37.05148       -121.6817    
    37.05579       -121.6719    
    37.06010       -121.6620    
    37.06441       -121.6521    
    37.06873       -121.6422    
    37.07304       -121.6324    
    37.07735       -121.6225    
    37.08166       -121.6126    
    37.08597       -121.6028    
    37.09027       -121.5929    
    37.09459       -121.5830    
    37.09889       -121.5731    
    37.10320       -121.5632    
    37.10750       -121.5533    
    37.11181       -121.5435    
    37.11612       -121.5336    
    37.12042       -121.5237    
    37.12472       -121.5138    
    37.12902       -121.5039    
    37.13332       -121.4940    
    37.13762       -121.4841    
    37.14192       -121.4742    
    37.14621       -121.4643    
    37.15052       -121.4544    
    37.15480       -121.4445    
    37.15910       -121.4346    
    37.16339       -121.4247    
    37.16769       -121.4148    
    37.17198       -121.4049    
    37.17627       -121.3950    
    37.18056       -121.3851    
    37.18485       -121.3752    
    37.18914       -121.3653    
    37.19343       -121.3554    
    37.19771       -121.3455    
    37.20200       -121.3356    
    37.20629       -121.3257    
    37.21057       -121.3158    
    37.21486       -121.3058    
    37.21914       -121.2959    
    37.22342       -121.2860    
    37.22770       -121.2761    
    37.23198       -121.2662    
    37.23626       -121.2563    
    37.24054       -121.2463    
    37.24482       -121.2364    
    37.24909       -121.2265    
    37.25338       -121.2166    
    37.25764       -121.2067    
    37.26192       -121.1967    

    36.85990       -122.1399    
    36.86425       -122.1301    
    36.86860       -122.1202    
    36.87296       -122.1104    
    36.87731       -122.1006    
    36.88166       -122.0908    
    36.88601       -122.0810    
    36.89036       -122.0711    
    36.89471       -122.0613    
    36.89906       -122.0515    
    36.90340       -122.0417    
    36.90775       -122.0318    
    36.91210       -122.0220    
    36.91645       -122.0122    
    36.92078       -122.0023    
    36.92513       -121.9925    
    36.92947       -121.9827    
    36.93382       -121.9729    
    36.93816       -121.9630    
    36.94250       -121.9532    
    36.94683       -121.9434    
    36.95118       -121.9335    
    36.95551       -121.9237    
    36.95985       -121.9138    
    36.96418       -121.9040    
    36.96852       -121.8941    
    36.97285       -121.8843    
    36.97718       -121.8745    
    36.98151       -121.8646    
    36.98584       -121.8547    
    36.99018       -121.8449    
    36.99451       -121.8351    
    36.99883       -121.8252    
    37.00316       -121.8153    
    37.00749       -121.8055    
    37.01182       -121.7956    
    37.01614       -121.7858    
    37.02047       -121.7759    
    37.02479       -121.7661    
    37.02911       -121.7562    
    37.03344       -121.7463    
    37.03776       -121.7365    
    37.04208       -121.7266    
    37.04640       -121.7167    
    37.05071       -121.7069    
    37.05503       -121.6970    
    37.05935       -121.6871    
    37.06366       -121.6773    
    37.06798       -121.6674    
    37.07229       -121.6575    
    37.07660       -121.6476    
    37.08092       -121.6378    
    37.08524       -121.6279    
    37.08954       -121.6180    
    37.09385       -121.6082    
    37.09816       -121.5983    
    37.10246       -121.5884    
    37.10678       -121.5785    
    37.11109       -121.5686    
    37.11539       -121.5587    
    37.11969       -121.5489    
    37.12400       -121.5390    
    37.12830       -121.5291    
    37.13260       -121.5192    
    37.13691       -121.5093    
    37.14120       -121.4994    
    37.14550       -121.4895    
    37.14980       -121.4796    
    37.15410       -121.4697    
    37.15839       -121.4598    
    37.16270       -121.4499    
    37.16699       -121.4400    
    37.17128       -121.4301    
    37.17558       -121.4202    
    37.17987       -121.4103    
    37.18415       -121.4004    
    37.18845       -121.3905    
    37.19275       -121.3806    
    37.19703       -121.3707    
    37.20132       -121.3608    
    37.20561       -121.3509    
    37.20989       -121.3410    
    37.21418       -121.3311    
    37.21846       -121.3211    
    37.22275       -121.3112    
    37.22703       -121.3013    
    37.23132       -121.2914    
    37.23560       -121.2815    
    37.23988       -121.2716    
    37.24415       -121.2616    
    37.24844       -121.2517    
    37.25271       -121.2418    
    37.25699       -121.2319    
    37.26126       -121.2220    
    37.26554       -121.2120    
    37.26982       -121.2021    

    36.86775       -122.1453    
    36.87210       -122.1355    
    36.87645       -122.1257    
    36.88081       -122.1159    
    36.88516       -122.1060    
    36.88951       -122.0962    
    36.89387       -122.0864    
    36.89822       -122.0766    
    36.90257       -122.0668    
    36.90691       -122.0569    
    36.91126       -122.0471    
    36.91561       -122.0373    
    36.91996       -122.0274    
    36.92430       -122.0176    
    36.92865       -122.0078    
    36.93299       -121.9980    
